Date,Close,Open,High,Low,Vol.,Change
2018-06-20,74.74,75.20,75.86,74.10,368.84,-0.45
2018-06-21,73.05,74.46,74.69,72.93,411.81,-2.26
2018-06-22,75.55,73.24,75.83,73.24,377.39,3.42
2018-06-25,74.73,74.80,75.13,73.74,274.38,-1.09
2018-06-26,76.31,74.74,76.72,74.13,289.47,2.11
2018-06-27,77.62,76.54,78.16,76.28,166.19,1.72
2018-06-28,77.85,77.50,78.42,77.09,144.22,0.30
2018-06-29,79.44,77.79,79.70,77.45,17.12,2.04
2018-07-02,77.30,78.55,78.95,77.16,265.38,-2.69
2018-07-03,77.76,77.40,78.55,76.67,273.46,0.60
2018-07-04,78.24,77.89,78.28,77.61,97.25,0.62
2018-07-05,77.39,78.14,78.50,77.30,254.02,-1.09
2018-07-06,77.11,77.57,77.68,76.36,315.28,-0.36
2018-07-09,78.07,77.21,78.31,77.04,212.19,1.24
2018-07-10,78.86,78.25,79.51,78.15,261.55,1.01
2018-07-11,73.40,78.78,78.83,73.04,560.84,-6.92
2018-07-12,74.45,74.17,75.10,72.67,416.41,1.43
2018-07-13,75.33,74.34,75.93,73.22,302.43,1.18
2018-07-16,71.84,74.92,75.37,71.52,330.00,-4.63
2018-07-17,72.16,72.01,72.78,71.35,286.44,0.45
2018-07-18,72.90,71.74,73.28,71.19,287.11,1.03
2018-07-19,72.58,73.06,73.79,71.83,313.81,-0.44
2018-07-20,73.07,72.65,73.47,72.26,231.51,0.68
2018-07-23,73.06,73.22,74.50,72.52,316.98,-0.01
2018-07-24,73.44,72.91,74.00,72.68,215.15,0.52
2018-07-25,73.93,73.70,74.60,73.07,210.87,0.67
2018-07-26,74.54,74.37,74.83,73.77,183.35,0.83
2018-07-27,74.29,74.50,74.85,73.83,119.34,-0.34
2018-07-30,74.97,74.31,75.27,74.14,81.03,0.92
2018-07-31,74.25,74.93,75.10,74.14,21.88,-0.96
2018-08-01,72.39,74.07,74.12,72.13,284.02,-2.51
2018-08-02,73.45,72.42,73.75,71.84,226.45,1.46
2018-08-03,73.21,73.37,73.73,72.48,175.36,-0.33
2018-08-06,73.75,73.21,74.47,73.08,200.58,0.74
2018-08-07,74.65,73.61,74.90,73.57,228.99,1.22
2018-08-08,72.28,74.64,74.87,71.65,269.51,-3.17
2018-08-09,72.07,72.16,72.89,71.86,197.06,-0.29
2018-08-10,72.81,71.97,73.14,71.40,228.74,1.03
2018-08-13,72.61,73.00,73.09,71.04,220.34,-0.27
2018-08-14,72.46,72.82,73.93,72.16,242.75,-0.21
2018-08-15,70.76,72.22,72.44,70.30,298.11,-2.35
2018-08-16,71.43,70.65,71.52,70.40,227.20,0.95
2018-08-17,71.83,71.35,72.49,71.25,217.16,0.56
2018-08-20,72.21,71.77,72.75,71.42,249.10,0.53
2018-08-21,72.63,72.15,72.95,72.05,201.24,0.58
2018-08-22,74.78,72.76,75.00,72.70,300.69,2.96
2018-08-23,74.73,74.72,74.87,74.21,199.66,-0.07
2018-08-24,75.82,74.73,76.42,74.68,235.09,1.46
2018-08-27,76.21,75.54,76.34,75.39,101.08,0.51
2018-08-28,75.95,76.34,76.97,75.73,179.66,-0.34
2018-08-29,77.14,75.99,77.42,75.67,130.44,1.57
2018-08-30,77.77,77.33,78.03,77.18,90.22,0.82
2018-08-31,77.42,77.53,77.79,77.00,25.83,-0.45
2018-09-03,78.15,77.69,78.44,77.30,110.91,0.94
2018-09-04,78.17,78.19,79.72,77.44,320.45,0.03
2018-09-05,77.27,77.82,78.09,76.91,277.12,-1.15
2018-09-06,76.50,77.02,77.77,75.64,274.79,-1.00
2018-09-07,76.83,76.69,77.10,75.88,209.00,0.43
2018-09-10,77.37,77.08,77.92,76.90,244.53,0.70
2018-09-11,79.06,77.38,79.54,77.36,280.31,2.18
2018-09-12,79.74,79.42,80.13,78.75,315.27,0.86
2018-09-13,78.18,79.60,79.71,77.87,298.14,-1.96
2018-09-14,78.09,78.45,78.94,77.37,261.06,-0.12
2018-09-17,78.05,78.07,78.90,77.73,207.61,-0.05
2018-09-18,79.03,77.78,79.73,77.46,259.18,1.26
2018-09-19,79.40,78.97,79.50,78.51,275.87,0.47
2018-09-20,78.70,79.44,79.83,78.51,300.16,-0.88
2018-09-21,78.80,78.67,80.12,78.23,297.57,0.13
2018-09-24,81.20,78.97,81.48,78.97,243.31,3.05
2018-09-25,81.87,81.35,82.55,81.17,240.40,0.83
2018-09-26,81.34,81.45,82.22,81.10,130.53,-0.65
2018-09-27,81.72,81.80,82.44,81.32,124.00,0.47
2018-09-28,82.72,81.63,82.87,81.60,19.68,1.22
2018-10-01,84.98,82.79,85.45,82.55,347.53,2.73
2018-10-02,84.80,84.95,85.38,84.31,268.61,-0.21
2018-10-03,86.29,84.79,86.74,84.01,345.22,1.76
2018-10-04,84.58,85.99,86.43,84.14,361.25,-1.98
2018-10-05,84.16,84.89,85.12,83.92,300.62,-0.50
2018-10-08,83.91,84.17,84.31,82.66,290.09,-0.30
2018-10-09,85.00,83.91,85.45,83.73,351.40,1.30
2018-10-10,83.09,84.98,85.17,82.26,319.09,-2.25
2018-10-11,80.26,82.47,82.63,79.80,482.51,-3.41
2018-10-12,80.43,80.28,81.48,79.23,373.09,0.21
2018-10-15,80.78,81.00,81.92,79.85,284.65,0.44
2018-10-16,81.41,80.88,81.75,79.80,329.33,0.78
2018-10-17,80.05,81.74,81.85,79.17,336.60,-1.67
2018-10-18,79.29,80.23,80.31,78.69,359.01,-0.95
2018-10-19,79.78,79.44,80.88,79.22,291.07,0.62
2018-10-22,79.83,80.11,80.41,78.99,269.91,0.06
2018-10-23,76.44,80.04,80.12,75.88,513.72,-4.25
2018-10-24,76.17,76.35,77.57,75.11,366.65,-0.35
2018-10-25,76.89,75.67,77.08,75.35,215.24,0.95
2018-10-26,77.62,76.60,77.91,75.77,229.75,0.95
2018-10-29,77.34,77.64,78.03,76.55,117.94,-0.36
2018-10-30,75.91,76.82,77.32,75.09,115.19,-1.85
2018-10-31,75.47,76.28,76.92,75.42,34.70,-0.58
2018-11-01,72.89,74.69,74.99,72.56,360.16,-3.42
2018-11-02,72.83,72.75,73.50,72.16,312.87,-0.08
2018-11-05,73.17,72.85,74.13,72.26,231.14,0.47
2018-11-06,72.13,72.85,73.28,71.18,290.88,-1.42
2018-11-07,72.07,71.66,73.55,71.36,361.36,-0.08
2018-11-08,70.65,72.10,73.08,70.56,350.47,-1.97
2018-11-09,70.18,70.87,70.99,69.13,292.21,-0.67
2018-11-12,70.12,70.69,71.88,68.87,319.23,-0.09
2018-11-13,65.47,69.13,69.68,64.61,445.04,-6.63
2018-11-14,66.12,65.62,67.63,65.02,379.72,0.99
2018-11-15,66.62,66.12,67.42,65.77,316.04,0.76
2018-11-16,66.76,66.68,68.38,66.06,327.72,0.21
2018-11-19,66.79,66.99,67.64,65.27,262.55,0.04
